store_id,store_name,addr_id,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,store,longitude,latitude
st_004104,DOLLAR GENERAL 4269,A114035,2769,S Staples St,NA,Corpus Christi,TX,78404,Combination Grocery/Other,2,Small retail,4,Dollar General,-97.40252,27.76126
st_051771,Dollar General 11131,A105365,271,Saint Peter St,NA,State Line,MS,39362,Combination Grocery/Other,2,Small retail,4,Dollar General,-88.47101,31.43564
st_031357,DOLLAR GENERAL 10675,A104889,2708,SOUTHWEST PKWY,NA,WICHITA FALLS,TX,76308,Combination Grocery/Other,2,Small retail,4,Dollar General,-98.53221,33.85783
st_045352,DOLLAR GENERAL 11122,A105355,2733,State Route 96,NA,Clifton Springs,NY,14432,Combination Grocery/Other,2,Small retail,4,Dollar General,-77.13854,42.97028
st_001692,DOLLAR GENERAL 6363,A115090,27,State Route 31,NA,Lyons,NY,14489,Combination Grocery/Other,2,Small retail,4,Dollar General,-77.00200968,43.060286
st_150409,DOLLAR GENERAL 7667,A116228,2710,Sunset Ave,NA,Rocky Mount,NC,27804,Combination Grocery/Other,2,Small retail,4,Dollar General,-77.83158,35.96224
st_146045,DOLLAR GENERAL 2694,A112732,2711,SW 29th St,NA,Oklahoma City,OK,73119,Combination Grocery/Other,2,Small retail,4,Dollar General,-97.5625,35.4352
st_148552,Dollar General 4090,A113883,2703,SW 59th St,NA,Oklahoma City,OK,73119,Combination Grocery/Other,2,Small retail,4,Dollar General,-97.56168,35.40626
st_142510,DOLLAR GENERAL 9399,A117673,2760,TRINITY MILLS RD STE 11,NA,CARROLLTON,TX,75006,Combination Grocery/Other,2,Small retail,4,Dollar General,-96.8573203,32.9857791
st_002866,DOLLAR GENERAL 7913,A116433,2777,University Blvd W,Ste 16,Jacksonville,FL,32217,Combination Grocery/Other,2,Small retail,4,Dollar General,-81.63082398,30.26094152
st_153224,DOLLAR GENERAL 7671,A116232,2715,University Blvd E,NA,Tuscaloosa,AL,35404,Combination Grocery/Other,2,Small retail,4,Dollar General,-87.50226,33.20636
st_020878,Dollar General 10334,A104557,27540,US Highway 287,NA,Springfield,CO,81073,Combination Grocery/Other,2,Small retail,4,Dollar General,-102.61641,37.39055
st_151522,DOLLAR GENERAL 8129,A116611,27095,US Highway 80 W,NA,Portal,GA,30450,Combination Grocery/Other,2,Small retail,4,Dollar General,-81.92677,32.53431
st_016099,Dollar General 10193,A104424,2758,US Highway 80 E,NA,Twin City,GA,30471,Combination Grocery/Other,2,Small retail,4,Dollar General,-82.15816,32.58419
st_146900,DOLLAR GENERAL 9701,A117944,27858,Van Dyke Ave,NA,Warren,MI,48093,Combination Grocery/Other,2,Small retail,4,Dollar General,-83.02791,42.49823
